Charge,Dist_m,Elev_mil,D_Elev_per_100m_DR_mil,TOF_per_100m_DR_sec,TOF_sec,Az_per_1ms_mil,w_range_1ms_h_m,w_range_1ms_t_m,air_t_1_dec_m,air_t_1_inc_m,air_dens_1_dec_m,air_dens_1_inc_m
14,12300,410,-10.8,-0.2,36.7,1,21,-22,1,-1.8,-52,46
14,12400,418,-10.7,-0.2,37.3,1,21,-22,1,-1.7,-53,47
14,12500,426,-11.1,-0.2,37.9,1.1,22,-22,1.7,-1,-53,49
14,12600,435,-11.3,-0.2,38.5,1.1,22,-23,1,-1.7,-54,49
14,12700,444,-11.7,-0.3,39.2,1.1,22,-23,1,-1.7,-55,50
14,12800,453,-11.7,-0.3,39.8,1.1,24,-24,1.7,-0.9,-55,51
14,12900,462,-11.9,-0.3,40.5,1.1,24,-25,0.9,-1.7,-57,51
14,13000,472,-11.9,-0.3,41.2,1.1,25,-24,1.6,-0.9,-57,52
14,13100,483,-12.3,-0.3,41.9,1.2,25,-25,0.9,-1.6,-58,52
14,13200,494,-12.5,-0.3,42.7,1.2,25,-26,0.9,-1.6,-59,53
14,13300,506,-12.7,-0.3,43.5,1.2,26,-26,0.9,-1.6,-60,54
14,13400,519,-13.5,-0.4,44.4,1.2,28,-27,1.6,-0.9,-61,55
14,13500,532,-14.3,-0.5,45.3,1.3,28,-27,1.6,-0.9,-62,57
14,13600,548,-15.3,-0.5,46.4,1.3,28,-29,0.9,-1.5,-64,57
14,13700,565,-16.3,-0.6,47.5,1.3,29,-29,0.9,-1.5,-65,57
14,13800,585,-17.7,-0.7,48.8,1.4,30,-31,0.9,-1.5,-66,59
14,13900,609,-21.6,-0.9,50.3,1.4,31,-31,0.9,-1.4,-67,60
14,14000,646,-30.3,-1.4,52.6,1.5,33,-33,0.8,-1.4,-69,61
15,2500,36,0,0,4.3,0.1,0.5,-2.3,0,-1.8,-3,1.2
15,2800,40,0,0,4.9,0.1,2.4,-0.6,1.8,0,-1.5,3.2
15,3000,44,0,0,5.3,0.2,2.5,-0.7,1.7,0,-3.5,3.4
15,3300,49,0,0,5.9,0.2,2.6,-0.9,1.7,0,-3.8,5.4
15,3400,50,0,0,6.1,0.2,2.6,-0.9,1.7,0,-3.9,5.5
15,3500,52,0,0,6.3,0.2,2.7,-1,1.7,0,-4,5.6
15,3600,54,0,0,6.5,0.2,2.7,-1.1,1.7,0,-4.2,5.7
15,3700,56,0,0,6.7,0.2,2.8,-1.1,1.7,0,-4.3,5.8
15,3800,57,0,0,6.9,0.2,2.8,-1.2,1.7,0,-4.4,5.9
15,4000,61,0,0,7.3,0.2,2.9,-1.3,1.7,0,-4.7,6.2
15,4100,63,-25,0,7.5,0.2,3,-1.4,1.6,0,-4.8,6.3
15,4200,65,0,0,7.7,0.2,3.1,-1.4,1.6,0,-6.6,6.4
15,4300,66,0,0,7.9,0.2,1.5,-3.1,0,-1.6,-8.3,6.5
15,4500,70,0,0,8.3,0.2,3.3,-1.7,1.6,0,-7,8.4
15,4600,72,0,0,8.5,0.2,1.8,-3.3,0,-1.6,-8.7,6.9
15,4700,74,-21.8,0,8.7,0.3,1.8,-3.4,0,-1.6,-8.9,7.1
15,4800,76,-21.4,0,9,0.3,1.9,-3.5,0,-1.6,-9,7.2
15,4900,78,-21,0,9.2,0.3,3.5,-2,1.6,0,-7.6,8.9
15,5100,82,-20.1,0,9.6,0.3,2.2,-3.7,0,-1.6,-11,9.1
15,5200,84,-19.6,0,9.8,0.3,3.8,-2.2,1.6,0,-9.7,11
15,5300,86,-19.5,0,10.1,0.3,3.9,-2.3,1.5,0,-9.8,11
15,5400,88,-19,0,10.3,0.3,2.4,-3.9,0,-1.5,-11,9.6
15,5500,90,-18.5,0,10.5,0.3,2.5,-4,0,-1.5,-12,9.8
15,5600,92,-18.3,0,10.7,0.3,2.6,-4.1,0,-1.5,-12,9.9
15,5800,96,-17.7,0,11.2,0.3,4.3,-2.8,1.5,-0.1,-12,12
15,5900,98,-17.6,0,11.4,0.3,4.4,-2.9,1.5,-0.1,-12,13
15,6000,100,-17.1,0,11.7,0.3,4.5,-3,1.5,-0.1,-12,13
15,6100,102,-16.9,0,11.9,0.3,3.1,-4.5,0.1,-1.5,-14,12
15,6200,105,-16.8,0,12.1,0.3,4.7,-3.2,1.5,-0.1,-13,14
15,6400,109,-16.1,0,12.6,0.4,3.5,-4.8,0.1,-1.5,-16,14
15,6500,111,-16,0,12.8,0.4,3.6,-4.9,0.1,-1.5,-16,14
15,6600,113,-15.6,0,13.1,0.4,5.1,-3.6,1.5,-0.1,-15,16
15,6700,116,-15.3,0,13.3,0.4,3.8,-5.1,0.1,-1.4,-17,15
15,6800,118,-15.3,0,13.6,0.4,5.3,-3.9,1.4,-0.1,-15,16
15,6900,121,-15.1,-0.1,13.8,0.4,5.4,-5.4,1.4,-0.1,-17,16
15,7000,123,-14.9,0,14.1,0.4,5.5,-5.5,1.4,-0.1,-17,18
15,7100,125,-14.7,0,14.3,0.4,5.6,-7,0.1,-1.4,-19,17
15,7200,128,-14.5,0,14.6,0.4,5.8,-5.7,0.1,-1.4,-19,17
15,7300,130,-14.3,0,14.8,0.4,7.2,-5.9,1.4,-0.1,-18,18
15,7400,132,-14.1,-0.1,15.1,0.4,7.3,-6,1.4,-0.1,-19,18
15,7500,135,-13.9,0,15.4,0.4,7.4,-6.1,1.4,-0.1,-20,20
15,7600,138,-13.7,0,15.6,0.4,7.6,-6.2,1.4,-0.1,-20,20
15,7700,140,-13.4,0,15.9,0.4,7.7,-6.4,1.4,-0.1,-20,20
15,7800,143,-13.4,0,16.1,0.5,7.8,-6.5,1.4,-0.1,-21,20
15,7900,145,-13.2,0,16.4,0.5,6.7,-7.9,0.1,-1.4,-23,21
15,8000,148,-13.1,0,16.7,0.5,6.8,-8,0.1,-1.4,-23,21
15,8100,150,-12.9,0,16.9,0.5,6.9,-8.2,0.1,-1.4,-23,21
15,8200,153,-12.8,0,17.2,0.5,8.3,-7,1.3,-0.1,-24,22
15,8300,156,-12.6,0,17.5,0.5,7.2,-8.4,0.1,-1.3,-25,23
15,8400,158,-12.6,0,17.8,0.5,7.4,-8.6,0.1,-1.3,-25,23
15,8500,161,-12.3,0,18,0.5,7.5,-8.7,0.1,-1.3,-25,23
15,8600,164,-12.2,0,18.3,0.5,7.7,-8.8,0.1,-1.3,-27,23
15,8700,167,-11.9,0,18.6,0.5,9,-7.8,1.3,-0.1,-26,26
15,8800,170,-12.1,0,18.9,0.5,9.2,-7.9,1.3,-0.1,-26,26
15,8900,173,-12,0,19.2,0.5,9.3,-8.1,1.3,-0.1,-28,26
15,9000,175,-11.6,0,19.5,0.5,8.3,-9.4,0.1,-1.3,-29,25
15,9100,178,-11.7,-0.1,19.8,0.6,9.6,-8.4,1.3,-0.1,-28,28
15,9200,181,-11.4,0,20,0.6,8.6,-9.7,0.1,-1.3,-29,27
15,9300,184,-11.5,-0.1,20.4,0.6,10,-8.7,1.3,-0.1,-30,28
15,9400,187,-11.2,0,20.6,0.6,9,-10,0.1,-1.3,-31,28
15,9500,191,-11.4,0,21,0.6,10,-11,0.1,-1.3,-31,28
15,9600,194,-11.1,0,21.3,0.6,10,-12,0.1,-1.3,-33,29
15,9700,197,-10.8,0,21.6,0.6,11,-12,0.1,-1.3,-33,30
15,9800,200,-10.7,0,21.9,0.6,12,-11,1.3,-0.1,-33,31
15,9900,203,-10.8,0,22.2,0.6,12,-11,1.3,-0.1,-33,32
15,10000,206,-10.7,0,22.5,0.6,11,-12,1.2,-1.2,-35,32
15,10100,210,-10.6,0,22.8,0.6,11,-12,1.2,-1.2,-35,32
15,10200,213,-10.7,0,23.1,0.6,11,-13,1.2,-1.2,-36,32
15,10300,216,-10.4,0,23.5,0.7,13,-12,1.2,-1.2,-35,34
15,10400,220,-10.3,-0.1,23.8,0.7,13,-12,1.2,-1.2,-37,35
15,10500,223,-10.4,-0.1,24.1,0.7,12,-13,1.2,-1.2,-38,34
15,10600,227,-10.1,0,24.5,0.7,13,-12,1.2,-1.2,-38,36
15,10700,231,-10.1,-0.1,24.8,0.7,14,-12,1.2,-1.2,-39,36
15,10800,234,-10,0,25.1,0.7,13,-14,1.2,-1.2,-40,36
15,10900,238,-10.1,-0.1,25.5,0.7,13,-14,1.2,-1.2,-41,37
15,11000,242,-10.2,-0.1,25.8,0.7,14,-13,2.2,-1.2,-40,38
15,11100,245,-9.9,-0.1,26.2,0.7,14,-14,2.2,-1.2,-42,39
15,11200,249,-10,-0.1,26.5,0.7,15,-16,1.2,-2.2,-43,38
15,11300,253,-9.8,-0.1,26.9,0.7,16,-15,1.2,-1.2,-43,40
15,11400,257,-9.9,-0.1,27.3,0.7,16,-15,2.2,-1.2,-43,41
15,11500,261,-9.6,-0.1,27.6,0.8,15,-16,1.2,-2.2,-45,40
15,11600,265,-9.7,-0.1,28,0.8,15,-16,1.2,-2.2,-46,41
15,11700,269,-9.6,-0.1,28.3,0.8,16,-17,1.2,-2.1,-46,41
15,11800,273,-9.6,-0.1,28.7,0.8,17,-16,2.1,-1.2,-46,43
15,11900,278,-9.5,-0.1,29.1,0.8,17,-16,2.1,-1.2,-47,44
15,12000,282,-9.4,-0.1,29.5,0.8,16,-17,1.1,-2.1,-49,44
15,12100,286,-9.4,-0.1,29.9,0.8,18,-17,2.1,-1.1,-48,45
15,12200,291,-9.5,-0.1,30.3,0.8,17,-18,1.1,-2.1,-50,45
15,12300,295,-9.4,-0.1,30.7,0.8,18,-17,2.1,-1.1,-50,46
15,12400,300,-9.2,-0.1,31.1,0.8,18,-18,2.1,-1.1,-51,47
15,12500,305,-9.3,-0.1,31.5,0.9,18,-18,1.1,-2,-53,47
15,12600,310,-9.4,-0.1,31.9,0.9,20,-19,2,-1.1,-52,49
15,12700,314,-9.4,-0.1,32.4,0.9,20,-19,2,-1.1,-53,49
15,12800,319,-9.3,-0.1,32.8,0.9,19,-20,1.1,-2,-54,49
15,12900,324,-9.1,-0.1,33.2,0.9,20,-20,2,-1.1,-55,50
15,13000,330,-9.4,-0.1,33.7,0.9,20,-21,1.1,-2,-57,50
15,13100,335,-9.4,-0.1,34.1,0.9,21,-20,2,-1.1,-56,52
15,13200,340,-9.1,-0.1,34.6,0.9,20,-21,1.1,-2,-58,52
15,13300,346,-9,-0.1,35,1,22,-21,1.9,-1.1,-58,53
15,13400,352,-9.4,-0.1,35.5,1,21,-22,1.1,-1.9,-59,53
15,13500,357,-9.2,-0.1,36,1,22,-23,1.1,-1.9,-61,54
15,13600,363,-9.3,-0.2,36.5,1,23,-22,1.9,-1.1,-61,56
15,13700,369,-9.3,-0.2,37,1,24,-23,1.9,-1.1,-61,56
15,13800,375,-9.4,-0.1,37.5,1,23,-24,1.1,-1.9,-63,56
15,13900,382,-9.2,-0.1,38,1,24,-23,1.9,-1.1,-63,58
15,14000,388,-9.3,-0.1,38.5,1,24,-25,1.1,-1.9,-65,58
15,14100,395,-9.1,-0.1,39.1,1.1,24,-25,1,-1.8,-66,58
15,14200,402,-9.7,-0.2,39.7,1.1,25,-24,1.8,-1,-66,60
15,14300,409,-9.4,-0.2,40.2,1.1,26,-26,1.8,-1,-66,61
15,14400,417,-9.6,-0.2,40.8,1.1,26,-26,1.8,-1,-67,62
15,14500,424,-9.8,-0.2,41.4,1.1,27,-26,1.8,-1,-68,63
15,14600,432,-10,-0.2,42,1.1,27,-27,1,-1.8,-70,63
15,14700,440,-10,-0.2,42.7,1.2,28,-27,1.8,-1,-70,64
15,14800,449,-10.1,-0.2,43.4,1.2,28,-28,1.7,-1,-71,65
15,14900,458,-10.3,-0.3,44.1,1.2,29,-28,1.7,-1,-72,65
15,15000,467,-10.5,-0.3,44.8,1.2,29,-29,1.7,-1,-73,66
15,15100,477,-11,-0.3,45.5,1.2,30,-30,1,-1.7,-75,66
15,15200,488,-11.2,-0.3,46.3,1.3,30,-31,1,-1.7,-76,68
15,15300,499,-11.4,-0.3,47.2,1.3,31,-31,1.7,-1,-76,69
15,15400,511,-11.9,-0.4,48,1.3,32,-31,1.6,-1,-77,70
15,15500,525,-12.5,-0.4,49,1.3,32,-32,1,-1.6,-79,71
15,15600,539,-13.5,-0.5,50,1.4,33,-34,0.9,-1.6,-81,71
15,15700,555,-14.8,-0.6,51.2,1.4,34,-34,1.6,-0.9,-81,73
15,15800,575,-16.3,-0.7,52.5,1.5,35,-35,0.9,-1.5,-83,74
15,15900,598,-19.1,-0.9,54.1,1.5,36,-37,0.9,-1.5,-84,75
15,16000,634,-27.7,-1.4,56.5,1.6,38,-37,1.4,-0.9,-86,77
